# ws,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9 # first row is center of energy bin
-5.422288855572213961e+00,1.062144245116476867e-04,2.058943987037460954e-01,7.704848451452943614e-01,5.566008123883785068e-03,7.762180488534776353e-08,2.089699331913478897e-15,1.086035538294433890e-25,1.089593329725698957e-38,2.110303897095952207e-54,7.890158581018209320e-73
-5.397301349325336339e+00,1.213390241886398317e-04,2.175450617628892913e-01,7.529332877406852420e-01,5.030648028434724604e-03,6.488607938036157252e-08,1.615620295934018961e-15,7.765818444465273650e-26,7.206017820883604957e-39,1.290813790619573628e-54,4.463669463227695823e-73
-5.372313843078460494e+00,1.384821519815076130e-04,2.296308507527331788e-01,7.350640841823024019e-01,4.542347312756818238e-03,5.418706622803530032e-08,1.247875059352022136e-15,5.547620410173533369e-26,4.761047735279444149e-39,7.887847405584753648e-55,2.522752416915065116e-73
-5.347326336831583760e+00,1.578931967210084753e-04,2.421517145516222103e-01,7.169192084787802122e-01,4.097444227475682821e-03,4.520807878171515489e-08,9.628956336796234750e-16,3.959155410476097926e-26,3.142577870277010944e-39,4.815370548391034338e-55,1.424405173952990278e-73
-5.322338830584707026e+00,1.798495433788702385e-04,2.551062918876805807e-01,6.985404153087199086e-01,3.692513332178140161e-03,3.768016293185309541e-08,7.422729565405441668e-16,2.822764650198967497e-26,2.072267749229192500e-39,2.936819344500524038e-55,8.034683285041166221e-74
-5.297351324337831180e+00,2.046593401389946271e-04,2.684918453770060442e-01,6.799690846283131807e-01,3.324355049426269693e-03,3.137514929791288863e-08,5.716423117117341264e-16,2.010588057523770621e-26,1.365155101606708041e-39,1.789373742609178311e-55,4.527727592986471888e-74
-5.272363818090953558e+00,2.326644914625199795e-04,2.823041988866736296e-01,6.612460719903036077e-01,2.989985200411308768e-03,2.609967733001772283e-08,4.398062570528648874e-16,1.430697555878330679e-26,8.984510752256163004e-40,1.089183857898974347e-55,2.548989965901578128e-74
-5.247376311844077712e+00,2.642438898653513249e-04,2.965376787762903366e-01,6.424115652919274444e-01,2.686624582175332551e-03,2.169006149963708187e-08,3.380451805607094836e-16,1.017065399624591180e-26,5.907220433025188376e-40,6.623349013327811217e-56,1.433614120118379305e-74
-5.222388805597200978e+00,2.998168991488800840e-04,3.111850595740425218e-01,6.235049486074316638e-01,2.411688640113208906e-03,1.800788616748026273e-08,2.595759198772460098e-16,7.223143330558150481e-27,3.880147451815440391e-40,4.023744470172672941e-56,8.055133118026365210e-75
-5.197401299350324244e+00,3.398471017435865924e-04,3.262375146409723370e-01,6.045646736954317646e-01,2.162777283475551468e-03,1.493623018935828780e-08,1.991270972320206455e-16,5.124835074549440351e-27,2.546182860867276491e-40,2.442077561662197320e-56,4.521572325552699502e-75
-5.172413793103448398e+00,3.848463226280588660e-04,3.416845723705734805e-01,5.856281397031758429e-01,1.937664885849013034e-03,1.237643506567802729e-08,1.526063594844441890e-16,3.632535461458149818e-27,1.669195707430233270e-40,1.480692312963178746e-56,2.535610551300945482e-75
-5.147426286856570776e+00,4.353789419583168935e-04,3.575140784593636711e-01,5.667315815196143358e-01,1.734290507119500566e-03,1.024534164647365855e-08,1.168399088393193263e-16,2.572267554385024516e-27,1.093204060254411432e-40,8.969051099530256328e-57,1.420534960915822490e-75
-5.122438780609694930e+00,4.920665080698331546e-04,3.737121647678470215e-01,5.479099671575572428e-01,1.550748368242480793e-03,8.472930242164292694e-09,8.936883465386194645e-17,1.819695516004342782e-27,7.152724882525550795e-41,5.427558123812382105e-57,7.950558017267523195e-76
-5.097451274362818197e+00,5.555926618824162146e-04,3.902632252701407345e-01,5.291969044728186411e-01,1.385278605265741377e-03,7.000307614499574774e-09,6.829002762591842519e-17,1.286049302490825781e-27,4.675392910721903713e-41,3.281245882666183395e-57,4.445489651597159895e-76
-5.072463768115941463e+00,6.267083829303854436e-04,4.071498995643363372e-01,5.106245574558420097e-01,1.236258324484577290e-03,5.777991870917766895e-09,5.213204842770927798e-17,9.080145747908827550e-28,3.053099900643831034e-41,1.981752326282092712e-57,2.483235477102860165e-76
-5.047476261869065617e+00,7.062375662423503930e-04,4.243530643845930261e-01,4.922235722593291118e-01,1.102192976360261189e-03,4.764452883079753512e-09,3.975837262688848132e-17,6.404781657767561864e-28,1.991774758505133423e-41,1.195738700664975032e-57,1.385774332294596717e-76
-5.022488755622188883e+00,7.950829380901201391e-04,4.418518335198854396e-01,4.740230130546370657e-01,9.817080619037603026e-04,3.924871608059918855e-09,3.029205366395833849e-17,4.513278638160513452e-28,1.298122691676645532e-41,7.207746479920910454e-58,7.725799439698638001e-77
-4.997501249375312149e+00,8.942323171997132317e-04,4.596235665034565376e-01,4.560503077406224959e-01,8.735411816154552362e-04,3.230086708112351906e-09,2.305712443720240250e-17,3.177285729831241699e-28,8.452157223355425096e-42,4.340492676817794467e-58,4.302993149281583570e-77
-4.972513743128435415e+00,1.004765226353922280e-03,4.776438863915168365e-01,4.383312034617514730e-01,7.765344337741918613e-04,2.655701230939207895e-09,1.753306639467168302e-17,2.234584108717008084e-28,5.497885621508749593e-42,2.611288529652818286e-58,2.394275864487892520e-77
-4.947526236881558681e+00,1.127859857400360499e-03,4.958867068997110938e-01,4.208897318282134314e-01,6.896271658791600740e-04,2.181325906077301223e-09,1.331946924803652431e-17,1.570049871859871075e-28,3.572729550363938176e-42,1.569448258238483075e-58,1.330926366282045427e-77
-4.922538730634682835e+00,1.264800390497876174e-03,5.143242691117071441e-01,4.037481836698492144e-01,6.118490803567420153e-04,1.789938904698161698e-09,1.010862927931141216e-17,1.102063192369126578e-28,2.319427979285615612e-42,9.423569802580103751e-59,7.391118714974764179e-78
-4.897551224387806101e+00,1.416984665974391992e-03,5.329271879161849856e-01,3.869270930983831902e-01,5.423136932413027923e-04,1.467344762168342647e-09,7.664325274001292298e-18,7.728155565521817089e-29,1.504312102555243586e-42,5.652755605699674606e-59,4.100554941357846904e-78
-4.872563718140929367e+00,1.585932204418925113e-03,5.516645082669107136e-01,3.704452305990895700e-01,4.802121424120150040e-04,1.201717630371822082e-09,5.805396600521219564e-18,5.414040769487357365e-29,9.747007839881959403e-43,3.387515374409292353e-59,2.272748608489621105e-78
-4.847576211894052634e+00,1.773292567579931502e-03,5.705037712959112328e-01,3.543196048238837492e-01,4.248073401038005644e-04,9.832161588749290032e-10,4.393050227220589968e-18,3.789164815853054368e-29,6.309297257663809573e-43,2.028049956438868229e-59,1.258451474632860268e-78
-4.822588705647175900e+00,1.980854049282465470e-03,5.894110902424127829e-01,3.385654727132330066e-01,3.754284627955187291e-04,8.036591435897508479e-10,3.321060224912398727e-18,2.649364900231742726e-29,4.080063961327741289e-43,1.212976342070552172e-59,6.961420303106060574e-79
-4.797601199400299166e+00,2.210552681902107006e-03,6.083512360907539218e-01,3.231963575343554940e-01,3.314657701975100702e-04,6.562526665986517119e-10,2.508208538256132345e-18,1.850616238841809933e-29,2.635902011534423521e-43,7.247735242977555528e-60,3.847118335335151253e-79
-4.772613693153423320e+00,2.464481539940773652e-03,6.272877327394134062e-01,3.082240743881080047e-01,2.923657438984554732e-04,5.353608145919167637e-10,1.892460574482589762e-18,1.291419284021831437e-29,1.701248909200506374e-43,4.326419409846556528e-60,2.123975695884567917e-79
-4.747626186906546586e+00,2.744900317937195005e-03,6.461829614512243358e-01,2.936587627068298900e-01,2.576265352725815245e-04,4.363132352152103750e-10,1.426482169336995162e-18,9.003149748066386416e-30,1.096939729042340550e-43,2.580068428158138029e-60,1.171493406869514969e-79
-4.722638680659669852e+00,3.054245155315741742e-03,6.649982742623455900e-01,2.795089252402689906e-01,2.267937114769777375e-04,3.552437961699258520e-10,1.074192615162863462e-18,6.270439593698865978e-30,7.066005652139185305e-44,1.537128371345484777e-60,6.455151845004930371e-80
-4.697651174412793118e+00,3.395138675837911044e-03,6.836941159553262537e-01,2.657814730065097275e-01,1.994562877695925612e-04,2.889554735918728738e-10,8.081170789987492774e-19,4.362925640808984775e-30,4.547173266811724785e-44,9.148825851170366020e-61,3.553443255806868265e-80
-4.672663668165916384e+00,3.770400204079840407e-03,7.022301541301945171e-01,2.524817756695831306e-01,1.752430339362135965e-04,2.348073336425188155e-10,6.073551473244198294e-19,3.032731359448577290e-30,2.923380418352906766e-44,5.439974841334126267e-61,1.954198226363120575e-80
-4.647676161919040538e+00,4.183056115832258816e-03,7.205654168376648405e-01,2.396137167949731472e-01,1.538190423143026141e-04,1.906201014613130281e-10,4.560237437953645605e-19,2.106038862836666304e-30,1.877610357488387384e-44,3.231504236620882356e-61,1.073653521715919239e-80
-4.622688655672163804e+00,4.636350273524117438e-03,7.386584371709243868e-01,2.271797534284638043e-01,1.348825447286977370e-04,1.545973495137222279e-10,3.420648924045709377e-19,1.461083808565115338e-30,1.204763826216465309e-44,1.917736243813292727e-61,5.892994004836448085e-81
-4.597701149425287070e+00,5.133754491731408118e-03,7.564674041476717736e-01,2.151809794425059152e-01,1.181619655949006230e-04,1.252597958461259762e-10,2.563337897302701480e-19,1.012651902919066436e-30,7.722797973886361250e-45,1.136970851438620157e-61,3.231351138220972936e-81
-4.572713643178410337e+00,5.678978971577835003e-03,7.739503191528545045e-01,2.036171920972780491e-01,1.034131984867393540e-04,1.013905930342979178e-10,1.919020092067176744e-19,7.011671263729375075e-31,4.945654082895531775e-45,6.734201288766905923e-62,1.770144076526826846e-81
-4.547726136931533603e+00,6.275982636396873829e-03,7.910651571554524475e-01,1.924869612706900657e-01,9.041709359411014880e-05,8.198982039657917431e-11,1.435256404127601591e-19,4.850195202249386802e-31,3.164092038897503961e-45,3.984732429941798182e-62,9.687448052974912563e-82
-4.522738630684657757e+00,6.928983294446338509e-03,8.077700318603476815e-01,1.817877008224012270e-01,7.897714370135909350e-05,6.623667373399510494e-11,1.072397450992563889e-19,3.351762186577018820e-31,2.022324238783146694e-45,2.355529476518227048e-62,5.296469373736562943e-82
-4.497751124437781023e+00,7.642467547791446762e-03,8.240233639093783591e-01,1.715157415712431355e-01,6.891735658667287286e-05,5.345808570985076346e-11,8.004945155591910239e-20,2.314000692554111411e-31,1.291304826907047579e-45,1.391086802066835478e-62,2.892942835760824749e-82
-4.472763618190904289e+00,8.421200359751889949e-03,8.397840512046005346e-01,1.616664053829471870e-01,6.008030206727622222e-05,4.310271224417967802e-11,5.969490379486213761e-20,1.595989685157941343e-31,8.237265605616578962e-46,8.207222839053468073e-63,1.578590725678289527e-82
-4.447776111944028443e+00,9.270234186600678078e-03,8.550116403921528274e-01,1.522340798854139587e-01,5.232532228480104436e-05,3.471939135760356367e-11,4.447259387854333233e-20,1.099696857151980255e-31,5.249448425068804430e-46,4.837428161429069676e-63,8.605488922926124110e-83
-4.422788605697150821e+00,1.019491757256936991e-02,8.696664985172855022e-01,1.432122933516577767e-01,4.552689423118120004e-05,2.793932538298077589e-11,3.309969352396113292e-20,7.569935788772508201e-32,3.342108806168453667e-46,2.848453537321296135e-63,4.686599705990065977e-83
-4.397801099450274975e+00,1.120090310072454319e-02,8.837099838405277907e-01,1.345937893156310683e-01,3.957313394988367137e-05,2.246135934436553360e-11,2.461114350236976375e-20,5.205802834381597515e-32,2.125708966075455333e-46,1.675637454095169777e-63,2.549860844936723657e-83
-4.372813593203398241e+00,1.229415458601192113e-02,8.971046147919693459e-01,1.263706005130381949e-01,3.436443230299860661e-05,1.803983098626847473e-11,1.828167234190027513e-20,3.576510821998850031e-32,1.350713784716711138e-46,9.847529413651994807e-64,1.385962268841387667e-83
-4.347826086956521507e+00,1.348095339078959898e-02,9.098142360353596025e-01,1.185341217677177844e-01,2.981221266526747467e-05,1.447455433620412830e-11,1.356676671489407313e-20,2.454752322251581640e-32,8.574309737953826587e-47,5.781637016293923019e-64,7.525972769198639698e-84
-4.322838580709645662e+00,1.476790373758582291e-02,9.218041806165503393e-01,1.110751814737648696e-01,2.583780138567291646e-05,1.160257129031116911e-11,1.005803405225699706e-20,1.683186052264071206e-32,5.437650769503660826e-47,3.391178622939814869e-64,4.082725543958111505e-84
-4.297851074462768040e+00,1.616193688869873440e-02,9.330414271816493965e-01,1.039841113540699719e-01,2.237140234073431343e-05,9.291366650695246824e-12,7.449483355127488320e-21,1.153009474386146719e-32,3.445083589098822493e-47,1.987132459950234088e-64,2.212656701942626683e-84
-4.272863568215892194e+00,1.767031405770499303e-02,9.434947512692660743e-01,9.725081420698422630e-02,1.935116738662181405e-05,7.433293124899137998e-12,5.512080032888233662e-21,7.890598330913148328e-33,2.180542340042962412e-47,1.163266650305253150e-64,1.197992770125970650e-84
-4.247876061969014572e+00,1.930062791405910000e-02,9.531348697083349419e-01,9.086482938409584653e-02,1.672235499575208700e-05,5.940995563466980692e-12,4.074564371871999844e-21,5.394650390205026806e-33,1.378813706722529548e-47,6.803118650966757612e-65,6.479935228026713159e-85
-4.222888555722138726e+00,2.106080253883455683e-02,9.619345771880168927e-01,8.481539577338961799e-02,1.443656983436584246e-05,4.743659470226944616e-12,3.009006737346467301e-21,3.684622342710944712e-33,8.710096534248732783e-48,3.974780233720422480e-65,3.501575061690098438e-85
-4.197901049475261992e+00,2.295909168740141101e-02,9.698688741090087939e-01,7.909151209299991603e-02,1.245107649784632300e-05,3.783938682563234017e-12,2.219941065325283433e-21,2.514195043316307297e-33,5.496885018824020989e-48,2.320034833649912940e-65,1.890307791538269978e-85
-4.172913543228385258e+00,2.500407521352979515e-02,9.769150848758022532e-01,7.368199433122921138e-02,1.072818106794052768e-05,3.015442026892965957e-12,1.636198680053149712e-21,1.713883345402534434e-33,3.465665516802389078e-48,1.352857948976043016e-65,1.019478136405657826e-85
-4.147926036981509412e+00,2.720465350918191069e-02,9.830529658468156740e-01,6.857553019815745832e-02,9.234674588631115361e-06,2.400679504216044201e-12,1.204777751947668180e-21,1.167185434701032554e-33,2.182895500678814757e-48,7.881088385094134578e-66,5.492873740852433585e-86
-4.122938530734631790e+00,2.957003981518502647e-02,9.882648022233105900e-01,6.376073048289378209e-02,7.941332973702588165e-06,1.909385824934006718e-12,8.862457145593442165e-22,7.940992178381542254e-34,1.373585046862211566e-48,4.586659562057340813e-66,2.956634393514717918e-86
-4.097951024487755944e+00,3.210975026017373612e-02,9.925354932281720277e-01,5.922617723809723428e-02,6.822468257868410208e-06,1.517153458940174750e-12,6.512948819739182022e-22,5.397417157165115554e-34,8.634843507533585392e-49,2.666755030217512517e-66,1.589907803159789759e-86
-4.072963518240879210e+00,3.483359148874541622e-02,9.958526250013916004e-01,5.496046873966307922e-02,5.855526483842019913e-06,1.204319274730979143e-12,4.781646769818821264e-22,3.664996045031003779e-34,5.422876274658626257e-49,1.548980846142641226e-66,8.541272251997206309e-87
-4.047976011994002477e+00,3.775164574476052443e-02,9.982065307197786064e-01,5.095226119434029949e-02,5.020727879389440413e-06,9.550587125861360738e-13,3.507144211446697178e-22,2.486207335486049296e-34,3.402367559382899726e-49,8.988459795721839994e-67,4.584051600105270534e-87
-4.022988505747126631e+00,4.087425328224545545e-02,9.995903375334300733e-01,4.719030719134219287e-02,4.300745320871145683e-06,7.566496100316564899e-13,2.569839887353428602e-22,1.684913014138909149e-34,2.132598354963969053e-49,5.210757004385949195e-67,2.457835077841280886e-87
-3.998000999500249453e+00,4.421199198446491146e-02,1.000000000000000000e+00,4.366349091570752294e-02,3.680417402984752216e-06,5.988745567597735357e-13,1.881199329450343307e-22,1.140759079588999498e-34,1.335405679543654366e-49,3.017815395981131536e-67,1.316534628473720332e-87
-3.973013493253373163e+00,4.777565408150258319e-02,9.994343197891425445e-01,4.036086016115999348e-02,3.146492738442561149e-06,4.735362388732850800e-13,1.375751113434696770e-22,7.715901796653921968e-35,8.353984712360243715e-50,1.746066687948257890e-67,7.045115921128380185e-88
-3.948025987006496873e+00,5.157621986817279708e-02,9.978949515228031641e-01,3.727165519845874325e-02,2.687402396414125525e-06,3.740648378958277225e-13,1.005127693112228703e-22,5.213816679874124242e-35,5.220960908430232167e-50,1.009265183826461678e-67,3.766346812799682723e-88
