1136 568 2 28.0855
1137 569 1 28.0855
1138 570 1 28.0855
1139 571 1 28.0855
1140 572 1 28.0855
1141 569 2 28.0855
1142 570 2 28.0855
1143 571 2 28.0855
1144 572 2 28.0855
1145 573 1 28.0855
1146 574 1 28.0855
1147 575 1 28.0855
1148 576 1 28.0855
1149 573 2 28.0855
1150 574 2 28.0855
1151 575 2 28.0855
1152 576 2 28.0855
1153 577 1 28.0855
1154 578 1 28.0855
1155 579 1 28.0855
1156 580 1 28.0855
1157 577 2 28.0855
1158 578 2 28.0855
1159 579 2 28.0855
1160 580 2 28.0855
1161 581 1 28.0855
1162 582 1 28.0855
1163 583 1 28.0855
1164 584 1 28.0855
1165 581 2 28.0855
1166 582 2 28.0855
1167 583 2 28.0855
1168 584 2 28.0855
1169 585 1 28.0855
1170 586 1 28.0855
1171 587 1 28.0855
1172 588 1 28.0855
1173 585 2 28.0855
1174 586 2 28.0855
1175 587 2 28.0855
1176 588 2 28.0855
1177 589 1 28.0855
1178 590 1 28.0855
1179 591 1 28.0855
1180 592 1 28.0855
1181 589 2 28.0855
1182 590 2 28.0855
1183 591 2 28.0855
1184 592 2 28.0855
1185 593 1 28.0855
1186 594 1 28.0855
1187 595 1 28.0855
1188 596 1 28.0855
1189 593 2 28.0855
1190 594 2 28.0855
1191 595 2 28.0855
1192 596 2 28.0855
1193 597 1 28.0855
1194 598 1 28.0855
1195 599 1 28.0855
1196 600 1 28.0855
1197 597 2 28.0855
1198 598 2 28.0855
1199 599 2 28.0855
1200 600 2 28.0855
1201 601 1 28.0855
1202 602 1 28.0855
1203 603 1 28.0855
1204 604 1 28.0855
1205 601 2 28.0855
1206 602 2 28.0855
1207 603 2 28.0855
1208 604 2 28.0855
1209 605 1 28.0855
1210 606 1 28.0855
1211 607 1 28.0855
1212 608 1 28.0855
1213 605 2 28.0855
1214 606 2 28.0855
1215 607 2 28.0855
1216 608 2 28.0855
1217 609 1 28.0855
1218 610 1 28.0855
1219 611 1 28.0855
1220 612 1 28.0855
1221 609 2 28.0855
1222 610 2 28.0855
1223 611 2 28.0855
1224 612 2 28.0855
1225 613 1 28.0855
1226 614 1 28.0855
1227 615 1 28.0855
1228 616 1 28.0855
1229 613 2 28.0855
1230 614 2 28.0855
1231 615 2 28.0855
1232 616 2 28.0855
1233 617 1 28.0855
1234 618 1 28.0855
1235 619 1 28.0855
1236 620 1 28.0855
1237 617 2 28.0855
1238 618 2 28.0855
1239 619 2 28.0855
1240 620 2 28.0855
1241 621 1 28.0855
1242 622 1 28.0855
1243 623 1 28.0855
1244 624 1 28.0855
1245 621 2 28.0855
1246 622 2 28.0855
1247 623 2 28.0855
1248 624 2 28.0855
1249 625 1 28.0855
